NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOST-PATHOGEN INTERACTION OF HUMAN CORONA VIRUSES - MAPK SIGNALING%WIKIPATHWAYS_20210210%WP4877%HOMO SAPIENS	HOST-PATHOGEN INTERACTION OF HUMAN CORONA VIRUSES - MAPK SIGNALING%WIKIPATHWAYS_20210210%WP4877%HOMO SAPIENS		29	0.4097714	1.2244469	0.17920354	0.6722782	1.0	2455	tags=31%, list=18%, signal=38%	
ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME DATABASE ID RELEASE 75%9634638	ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME DATABASE ID RELEASE 75%9634638		20	0.4564237	1.2244407	0.19875777	0.67072904	1.0	1485	tags=25%, list=11%, signal=28%	
RAB REGULATION OF TRAFFICKING%REACTOME DATABASE ID RELEASE 75%9007101	RAB REGULATION OF TRAFFICKING%REACTOME DATABASE ID RELEASE 75%9007101		111	0.32192504	1.2232167	0.09006929	0.6735824	1.0	940	tags=14%, list=7%, signal=14%	
PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY	PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY		23	0.43132287	1.2224611	0.17351598	0.6748028	1.0	207	tags=13%, list=2%, signal=13%	
RRNA METHYLATION%GOBP%GO:0031167	RRNA METHYLATION%GOBP%GO:0031167		23	0.43878153	1.2209065	0.2016632	0.6788491	1.0	3152	tags=35%, list=23%, signal=45%	
CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009	CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009		88	0.3304206	1.219878	0.12412178	0.681127	1.0	1642	tags=15%, list=12%, signal=17%	
CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0071333	CELLULAR RESPONSE TO GLUCOSE STIMULUS%GOBP%GO:0071333		20	0.45057756	1.2191757	0.18543047	0.6820465	1.0	1833	tags=25%, list=13%, signal=29%	
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009		118	0.30620444	1.2181484	0.10050251	0.6842967	1.0	2439	tags=20%, list=18%, signal=25%	
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024	GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024		61	0.34648973	1.2181484	0.13103448	0.68272	1.0	2488	tags=21%, list=18%, signal=26%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		121	0.31752068	1.2180289	0.095011875	0.6815899	1.0	3338	tags=36%, list=24%, signal=48%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 75%72662	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 75%72662		59	0.34922862	1.2180067	0.15473442	0.680105	1.0	2744	tags=34%, list=20%, signal=42%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377		45	0.36817533	1.218001	0.14352942	0.67855626	1.0	2441	tags=29%, list=18%, signal=35%	
GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME DATABASE ID RELEASE 75%163359	GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME DATABASE ID RELEASE 75%163359		20	0.4547444	1.2178367	0.2025862	0.6776301	1.0	2992	tags=40%, list=22%, signal=51%	
ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME%R-HSA-901032.5	ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME%R-HSA-901032.5		21	0.441048	1.2169478	0.18398269	0.6792896	1.0	1366	tags=19%, list=10%, signal=21%	
GLUTATHIONE DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901685	GLUTATHIONE DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901685		15	0.47654966	1.2165732	0.20824295	0.67908645	1.0	3443	tags=33%, list=25%, signal=44%	
NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133	NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133		31	0.39962432	1.2135159	0.18913044	0.6887308	1.0	1887	tags=29%, list=14%, signal=34%	
PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY	PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY		27	0.42784476	1.2134757	0.16444445	0.6873044	1.0	207	tags=11%, list=2%, signal=11%	
NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580	NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580		28	0.4111705	1.2124528	0.17910448	0.6895535	1.0	2295	tags=36%, list=17%, signal=43%	
PHOTOPERIODISM%GOBP%GO:0009648	PHOTOPERIODISM%GOBP%GO:0009648		25	0.42646724	1.2123351	0.19825707	0.6884154	1.0	2859	tags=36%, list=21%, signal=45%	
NEGATIVE REGULATION OF HEMOSTASIS%GOBP%GO:1900047	NEGATIVE REGULATION OF HEMOSTASIS%GOBP%GO:1900047		24	0.43155694	1.2113806	0.22150537	0.6904234	1.0	1764	tags=21%, list=13%, signal=24%	
POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889	POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889		47	0.37212035	1.2107489	0.18281938	0.6910998	1.0	1231	tags=13%, list=9%, signal=14%	
NEGATIVE REGULATION OF BLOOD COAGULATION%GOBP%GO:0030195	NEGATIVE REGULATION OF BLOOD COAGULATION%GOBP%GO:0030195		24	0.43155694	1.210039	0.18085106	0.69206625	1.0	1764	tags=21%, list=13%, signal=24%	
CXCR3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR3-MEDIATED SIGNALING EVENTS	CXCR3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR3-MEDIATED SIGNALING EVENTS		30	0.40371278	1.2096778	0.17699115	0.6917679	1.0	2234	tags=33%, list=16%, signal=40%	
CTLA4 INHIBITORY SIGNALING%REACTOME DATABASE ID RELEASE 75%389513	CTLA4 INHIBITORY SIGNALING%REACTOME DATABASE ID RELEASE 75%389513		18	0.46277112	1.2096326	0.20770878	0.69039977	1.0	95	tags=11%, list=1%, signal=11%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2		58	0.34854352	1.2094308	0.13932584	0.68966305	1.0	1406	tags=17%, list=10%, signal=19%	
EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0140115	EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0140115		15	0.47528917	1.2092801	0.20556745	0.68865603	1.0	2600	tags=27%, list=19%, signal=33%	
BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY		19	0.44741955	1.2091312	0.20464136	0.6876129	1.0	3795	tags=53%, list=28%, signal=73%	
REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302	REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302		148	0.30389458	1.2088138	0.0906801	0.68723637	1.0	1584	tags=16%, list=12%, signal=18%	
CITRATE METABOLIC PROCESS%GOBP%GO:0006101	CITRATE METABOLIC PROCESS%GOBP%GO:0006101		27	0.41170606	1.2083656	0.18461539	0.68737346	1.0	621	tags=11%, list=5%, signal=12%	
CELLULAR GLUCOSE HOMEOSTASIS%GOBP%GO:0001678	CELLULAR GLUCOSE HOMEOSTASIS%GOBP%GO:0001678		33	0.3950011	1.2074982	0.19014084	0.68897647	1.0	1833	tags=24%, list=13%, signal=28%	
CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001	CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001		20	0.4433332	1.2068628	0.20403588	0.68974125	1.0	3000	tags=40%, list=22%, signal=51%	
CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599	CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599		143	0.30567032	1.2061384	0.085784316	0.6908197	1.0	3340	tags=31%, list=24%, signal=40%	
VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.2	VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.2		25	0.4129035	1.2057698	0.19742489	0.6906681	1.0	2992	tags=36%, list=22%, signal=46%	
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015		46	0.36926165	1.205692	0.14806867	0.6894429	1.0	795	tags=15%, list=6%, signal=16%	
XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 75%381038	XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 75%381038		46	0.36816525	1.2052984	0.14377682	0.68935746	1.0	3359	tags=35%, list=24%, signal=46%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III		20	0.4472666	1.2050718	0.2091954	0.68870574	1.0	4407	tags=60%, list=32%, signal=88%	
UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162	UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162		21	0.4343911	1.2045397	0.20408164	0.6890469	1.0	2622	tags=38%, list=19%, signal=47%	
HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201	HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201		17	0.4630943	1.204373	0.21598272	0.68815947	1.0	2257	tags=29%, list=16%, signal=35%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME%R-HSA-5619507.3	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME%R-HSA-5619507.3		58	0.34854352	1.2037541	0.16745283	0.68884987	1.0	1406	tags=17%, list=10%, signal=19%	
METABOLISM OF STEROIDS%REACTOME%R-HSA-8957322.2	METABOLISM OF STEROIDS%REACTOME%R-HSA-8957322.2		102	0.31176963	1.2031136	0.11085973	0.689696	1.0	2004	tags=24%, list=15%, signal=27%	
HISTAMINE H1 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04385	HISTAMINE H1 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04385		31	0.409549	1.2023878	0.18380743	0.69086564	1.0	207	tags=10%, list=2%, signal=10%	
SINGLE FERTILIZATION%GOBP%GO:0007338	SINGLE FERTILIZATION%GOBP%GO:0007338		33	0.38488507	1.2023394	0.20132743	0.68953955	1.0	4395	tags=39%, list=32%, signal=58%	
INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017	INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017		47	0.36781412	1.2020606	0.15938865	0.68912864	1.0	795	tags=15%, list=6%, signal=16%	
NEGATIVE REGULATION OF COAGULATION%GOBP%GO:0050819	NEGATIVE REGULATION OF COAGULATION%GOBP%GO:0050819		25	0.41794327	1.2020271	0.20169851	0.6877783	1.0	1764	tags=20%, list=13%, signal=23%	
ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20210210%WP3915%HOMO SAPIENS	ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20210210%WP3915%HOMO SAPIENS		85	0.3302596	1.2019987	0.1567696	0.686425	1.0	2455	tags=27%, list=18%, signal=33%	
ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463	ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463		19	0.44263634	1.2019455	0.19795918	0.6851724	1.0	4422	tags=42%, list=32%, signal=62%	
NEGATIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035308	NEGATIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035308		26	0.40217865	1.2018201	0.18629551	0.6841663	1.0	1287	tags=19%, list=9%, signal=21%	
ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464	ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464		17	0.4565373	1.2012873	0.20920502	0.6845743	1.0	4369	tags=59%, list=32%, signal=86%	
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081		24	0.418262	1.2003193	0.20697674	0.686637	1.0	2982	tags=42%, list=22%, signal=53%	
MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS%GOBP%GO:0050891	MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS%GOBP%GO:0050891		25	0.41467887	1.1999786	0.21829522	0.6864249	1.0	3389	tags=32%, list=25%, signal=42%	
PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY		20	0.4429854	1.1998762	0.2168421	0.6853267	1.0	184	tags=10%, list=1%, signal=10%	
POSITIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062013	POSITIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062013		72	0.341349	1.1997509	0.13364056	0.6843442	1.0	741	tags=11%, list=5%, signal=12%	
CORTICOTROPIN-RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2355%HOMO SAPIENS	CORTICOTROPIN-RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2355%HOMO SAPIENS		47	0.36008635	1.199255	0.17763157	0.68473893	1.0	3086	tags=26%, list=22%, signal=33%	
POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277	POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277		25	0.41130483	1.1992497	0.19675925	0.6833321	1.0	2441	tags=36%, list=18%, signal=44%	
REGULATION OF HISTONE MODIFICATION%GOBP%GO:0031056	REGULATION OF HISTONE MODIFICATION%GOBP%GO:0031056		90	0.32265124	1.198541	0.13349515	0.6843681	1.0	1843	tags=24%, list=13%, signal=28%	
MTOR SIGNALLING%REACTOME%R-HSA-165159.6	MTOR SIGNALLING%REACTOME%R-HSA-165159.6		40	0.38031492	1.1979308	0.18554217	0.6852137	1.0	1928	tags=23%, list=14%, signal=26%	
REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010559	REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010559		19	0.4459885	1.1964216	0.21350762	0.6891451	1.0	1364	tags=32%, list=10%, signal=35%	
GLUTATHIONE DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901687	GLUTATHIONE DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901687		15	0.47654966	1.195906	0.23529412	0.6896274	1.0	3443	tags=33%, list=25%, signal=44%	
RUNX2 REGULATES BONE DEVELOPMENT%REACTOME DATABASE ID RELEASE 75%8941326	RUNX2 REGULATES BONE DEVELOPMENT%REACTOME DATABASE ID RELEASE 75%8941326		20	0.43089068	1.1943599	0.22360249	0.69376796	1.0	4432	tags=55%, list=32%, signal=81%	
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP35%HOMO SAPIENS	G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP35%HOMO SAPIENS		47	0.3630758	1.1943417	0.175	0.69239944	1.0	2040	tags=23%, list=15%, signal=27%	
CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380	CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380		19	0.4431169	1.193691	0.21588595	0.6933794	1.0	24	tags=11%, list=0%, signal=11%	
S1P2 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P2 PATHWAY	S1P2 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P2 PATHWAY		19	0.44375056	1.1935006	0.22083333	0.6926631	1.0	3190	tags=47%, list=23%, signal=62%	
CARDIAC MUSCLE CONTRACTION%GOBP%GO:0060048	CARDIAC MUSCLE CONTRACTION%GOBP%GO:0060048		27	0.40475368	1.1932837	0.19634703	0.692101	1.0	3000	tags=37%, list=22%, signal=47%	
BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME%R-HSA-446193.1	BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME%R-HSA-446193.1		66	0.34272626	1.1898804	0.16	0.70292425	1.0	2155	tags=27%, list=16%, signal=32%	
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088		76	0.32909793	1.1893245	0.15044248	0.70344883	1.0	2004	tags=21%, list=15%, signal=25%	
POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714	POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714		58	0.34560904	1.1884604	0.16629213	0.70533043	1.0	2533	tags=33%, list=18%, signal=40%	
POSITIVE REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090314	POSITIVE REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090314		18	0.4449082	1.1883239	0.21475054	0.70438325	1.0	607	tags=17%, list=4%, signal=17%	
PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20210210%WP4222%HOMO SAPIENS	PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20210210%WP4222%HOMO SAPIENS		18	0.45116243	1.1879171	0.24261603	0.7043739	1.0	3273	tags=33%, list=24%, signal=44%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654		195	0.28830364	1.187062	0.07754011	0.7060189	1.0	2272	tags=22%, list=17%, signal=25%	
ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605		125	0.30537874	1.1870513	0.10945274	0.7046396	1.0	3108	tags=29%, list=23%, signal=37%	
REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541	REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541		16	0.470036	1.1856141	0.25252524	0.7084747	1.0	2851	tags=38%, list=21%, signal=47%	
NEUTRAL LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046460	NEUTRAL LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046460		19	0.44263634	1.1855007	0.24058577	0.70747375	1.0	4422	tags=42%, list=32%, signal=62%	
REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589	REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589		35	0.3750179	1.1844714	0.2138229	0.70969605	1.0	2037	tags=29%, list=15%, signal=33%	
REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20210210%WP51%HOMO SAPIENS	REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20210210%WP51%HOMO SAPIENS		69	0.33566007	1.1844556	0.15801354	0.7083339	1.0	2228	tags=25%, list=16%, signal=29%	
REGULATION OF MEMBRANE PERMEABILITY%GOBP%GO:0090559	REGULATION OF MEMBRANE PERMEABILITY%GOBP%GO:0090559		65	0.33330986	1.1839026	0.16891892	0.7088808	1.0	2247	tags=26%, list=16%, signal=31%	
5-HYDROXYTRYPTAMINE DEGREDATION%PANTHER PATHWAY%P04372	5-HYDROXYTRYPTAMINE DEGREDATION%PANTHER PATHWAY%P04372		15	0.4691114	1.1829088	0.24947146	0.7111376	1.0	2483	tags=33%, list=18%, signal=41%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.3	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.3		58	0.3408024	1.1828139	0.17757009	0.7100829	1.0	2744	tags=33%, list=20%, signal=41%	
REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0060828	REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0060828		180	0.28925857	1.1822119	0.122340426	0.7108699	1.0	1708	tags=19%, list=12%, signal=22%	
HISTONE H3 DEACETYLATION%GOBP%GO:0070932	HISTONE H3 DEACETYLATION%GOBP%GO:0070932		15	0.46788928	1.1817882	0.2637131	0.7109566	1.0	2461	tags=33%, list=18%, signal=41%	
PROTEIN DEACETYLATION%GOBP%GO:0006476	PROTEIN DEACETYLATION%GOBP%GO:0006476		48	0.3598772	1.1807568	0.1797235	0.7132656	1.0	2528	tags=29%, list=18%, signal=36%	
SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME DATABASE ID RELEASE 75%3899300	SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME DATABASE ID RELEASE 75%3899300		40	0.37097025	1.18066	0.18850575	0.7122216	1.0	666	tags=15%, list=5%, signal=16%	
HDMS DEMETHYLATE HISTONES%REACTOME%R-HSA-3214842.3	HDMS DEMETHYLATE HISTONES%REACTOME%R-HSA-3214842.3		22	0.4209508	1.1804796	0.22111554	0.7115249	1.0	1061	tags=18%, list=8%, signal=20%	
NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461	NEUTRAL LIPID CATABOLIC PROCESS%GOBP%GO:0046461		17	0.4565373	1.1797909	0.24476987	0.71260965	1.0	4369	tags=59%, list=32%, signal=86%	
GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0009101	GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0009101		179	0.28932807	1.177481	0.09343434	0.7196996	1.0	2488	tags=23%, list=18%, signal=28%	
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371	SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371		58	0.3394097	1.1774083	0.16511628	0.7185594	1.0	2161	tags=31%, list=16%, signal=37%	
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153	REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153		32	0.38835397	1.1763917	0.21493213	0.7206877	1.0	2730	tags=28%, list=20%, signal=35%	
NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045599	NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045599		26	0.40958163	1.1761992	0.21676892	0.719965	1.0	2375	tags=23%, list=17%, signal=28%	
NEGATIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032717	NEGATIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032717		15	0.47249758	1.1752272	0.25211865	0.72199184	1.0	2533	tags=47%, list=18%, signal=57%	
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 75%5674400	CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 75%5674400		25	0.40848708	1.1743997	0.25892857	0.7236176	1.0	2234	tags=36%, list=16%, signal=43%	
PROTEIN DEMANNOSYLATION%GOBP%GO:0036507	PROTEIN DEMANNOSYLATION%GOBP%GO:0036507		24	0.4078739	1.1743208	0.21609196	0.722505	1.0	1366	tags=17%, list=10%, signal=18%	
ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS	ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS		48	0.35601476	1.1738658	0.20343137	0.72280556	1.0	343	tags=8%, list=2%, signal=9%	
ECM PROTEOGLYCANS%REACTOME DATABASE ID RELEASE 75%3000178	ECM PROTEOGLYCANS%REACTOME DATABASE ID RELEASE 75%3000178		27	0.399838	1.1712788	0.19153675	0.7309404	1.0	1849	tags=19%, list=13%, signal=21%	
VIRAL TRANSCRIPTION%GOBP%GO:0019083	VIRAL TRANSCRIPTION%GOBP%GO:0019083		114	0.3039903	1.1707718	0.14393939	0.7313796	1.0	3338	tags=42%, list=24%, signal=55%	
NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638	NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638		52	0.3434119	1.169782	0.17924528	0.7335581	1.0	4422	tags=48%, list=32%, signal=71%	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052		72	0.32817623	1.1692176	0.16851442	0.7341774	1.0	3703	tags=36%, list=27%, signal=49%	
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY		18	0.43634707	1.1687537	0.25106382	0.734422	1.0	2248	tags=28%, list=16%, signal=33%	
SIGNALING BY FGFR2%REACTOME DATABASE ID RELEASE 75%5654738	SIGNALING BY FGFR2%REACTOME DATABASE ID RELEASE 75%5654738		47	0.3492456	1.1684555	0.1736111	0.73405373	1.0	2721	tags=32%, list=20%, signal=40%	
